sensor_id,timestamp,room_id,occupancy_count,power_kw,temperature_c,source_system
SENS_R023,2026-09-12T21:00:00,R023,8,2.19,23.19,IoT
SENS_R024,2026-09-12T21:00:00,R024,14,1.57,24.78,IoT
SENS_R025,2026-09-12T21:00:00,R025,7,0.91,24.96,IoT
SENS_R026,2026-09-12T21:00:00,R026,19,1.68,24.52,IoT
SENS_R027,2026-09-12T21:00:00,R027,25,1.56,24.43,IoT
SENS_R028,2026-09-12T21:00:00,R028,3,0.98,22.58,IoT
SENS_R029,2026-09-12T21:00:00,R029,0,0.88,23.09,IoT
SENS_R030,2026-09-12T21:00:00,R030,0,0.69,23.06,IoT
SENS_R001,2026-09-13T06:00:00,R001,9,1.64,24.11,IoT
SENS_R002,2026-09-13T06:00:00,R002,13,1.52,24.32,IoT
SENS_R003,2026-09-13T06:00:00,R003,14,1.3,25.77,IoT
SENS_R004,2026-09-13T06:00:00,R004,12,1.18,22.74,IoT
SENS_R005,2026-09-13T06:00:00,R005,4,0.44,22.46,IoT
SENS_R006,2026-09-13T06:00:00,R006,5,1.72,24.1,IoT
SENS_R007,2026-09-13T06:00:00,R007,5,0.97,24.01,IoT
SENS_R008,2026-09-13T06:00:00,R008,16,0.99,24.48,IoT
SENS_R009,2026-09-13T06:00:00,R009,10,1.3,24.73,IoT
SENS_R010,2026-09-13T06:00:00,R010,10,1.43,23.78,IoT
SENS_R011,2026-09-13T06:00:00,R011,26,1.37,24.07,IoT
SENS_R012,2026-09-13T06:00:00,R012,22,1.71,23.86,IoT
SENS_R013,2026-09-13T06:00:00,R013,34,1.57,23.88,IoT
SENS_R014,2026-09-13T06:00:00,R014,4,0.96,24.13,IoT
SENS_R015,2026-09-13T06:00:00,R015,8,1.63,25.73,IoT
SENS_R016,2026-09-13T06:00:00,R016,8,1.13,23.48,IoT
SENS_R017,2026-09-13T06:00:00,R017,8,1.43,25.94,IoT
SENS_R018,2026-09-13T06:00:00,R018,0,0.53,24.42,IoT
SENS_R019,2026-09-13T06:00:00,R019,5,1.35,23.92,IoT
SENS_R020,2026-09-13T06:00:00,R020,0,0.86,22.82,IoT
SENS_R021,2026-09-13T06:00:00,R021,8,1.2,24.81,IoT
SENS_R022,2026-09-13T06:00:00,R022,14,1.28,24.39,IoT
SENS_R023,2026-09-13T06:00:00,R023,7,1.69,25.05,IoT
SENS_R024,2026-09-13T06:00:00,R024,1,0.95,23.15,IoT
SENS_R025,2026-09-13T06:00:00,R025,16,1.16,24.08,IoT
SENS_R026,2026-09-13T06:00:00,R026,16,2.55,24.77,IoT
SENS_R027,2026-09-13T06:00:00,R027,40,1.76,26.8,IoT
SENS_R028,2026-09-13T06:00:00,R028,6,0.73,24.06,IoT
SENS_R029,2026-09-13T06:00:00,R029,36,1.56,24.32,IoT
SENS_R030,2026-09-13T06:00:00,R030,15,1.76,24.75,IoT
SENS_R001,2026-09-13T07:00:00,R001,9,1.79,24.07,IoT
SENS_R002,2026-09-13T07:00:00,R002,19,1.58,25.36,IoT
SENS_R003,2026-09-13T07:00:00,R003,36,1.63,25.16,IoT
SENS_R004,2026-09-13T07:00:00,R004,0,0.82,23.19,IoT
SENS_R005,2026-09-13T07:00:00,R005,12,0.92,23.51,IoT
SENS_R006,2026-09-13T07:00:00,R006,11,1.49,23.99,IoT
SENS_R007,2026-09-13T07:00:00,R007,8,1.66,23.38,IoT
SENS_R008,2026-09-13T07:00:00,R008,35,2.14,24.05,IoT
SENS_R009,2026-09-13T07:00:00,R009,9,1.23,23.33,IoT
SENS_R010,2026-09-13T07:00:00,R010,10,1.3,22.8,IoT
SENS_R011,2026-09-13T07:00:00,R011,20,1.63,23.62,IoT
SENS_R012,2026-09-13T07:00:00,R012,15,1.72,24.37,IoT
SENS_R013,2026-09-13T07:00:00,R013,41,2.04,25.81,IoT
SENS_R014,2026-09-13T07:00:00,R014,9,1.4,26.22,IoT
SENS_R015,2026-09-13T07:00:00,R015,7,1.9,22.94,IoT
SENS_R016,2026-09-13T07:00:00,R016,18,1.57,23.48,IoT
SENS_R017,2026-09-13T07:00:00,R017,9,1.11,24.71,IoT
SENS_R018,2026-09-13T07:00:00,R018,0,1.1,24.33,IoT
SENS_R019,2026-09-13T07:00:00,R019,15,1.36,23.66,IoT
SENS_R020,2026-09-13T07:00:00,R020,0,0.97,23.36,IoT
SENS_R021,2026-09-13T07:00:00,R021,5,1.61,24.79,IoT
SENS_R022,2026-09-13T07:00:00,R022,6,1.14,24.83,IoT
SENS_R023,2026-09-13T07:00:00,R023,6,1.84,23.97,IoT
SENS_R024,2026-09-13T07:00:00,R024,13,1.77,23.74,IoT
SENS_R025,2026-09-13T07:00:00,R025,10,0.96,22.66,IoT
SENS_R026,2026-09-13T07:00:00,R026,4,1.13,23.78,IoT
SENS_R027,2026-09-13T07:00:00,R027,39,1.73,25.63,IoT
SENS_R028,2026-09-13T07:00:00,R028,5,1.09,23.54,IoT
SENS_R029,2026-09-13T07:00:00,R029,0,0.78,23.52,IoT
SENS_R030,2026-09-13T07:00:00,R030,13,1.04,22.86,IoT
SENS_R001,2026-09-13T08:00:00,R001,14,1.88,24.92,IoT
SENS_R002,2026-09-13T08:00:00,R002,20,1.54,23.46,IoT
SENS_R003,2026-09-13T08:00:00,R003,9,1.19,24.81,IoT
SENS_R004,2026-09-13T08:00:00,R004,11,1.54,23.08,IoT
SENS_R005,2026-09-13T08:00:00,R005,18,1.44,23.22,IoT
SENS_R006,2026-09-13T08:00:00,R006,12,1.58,24.56,IoT
SENS_R007,2026-09-13T08:00:00,R007,3,1.58,24.83,IoT
SENS_R008,2026-09-13T08:00:00,R008,0,0.89,23.59,IoT
SENS_R009,2026-09-13T08:00:00,R009,3,0.6,23.72,IoT
SENS_R010,2026-09-13T08:00:00,R010,16,1.38,24.52,IoT
SENS_R011,2026-09-13T08:00:00,R011,33,1.33,25.26,IoT
SENS_R012,2026-09-13T08:00:00,R012,12,1.65,24.19,IoT
SENS_R013,2026-09-13T08:00:00,R013,28,1.45,23.37,IoT
SENS_R014,2026-09-13T08:00:00,R014,1,1.19,24.04,IoT
SENS_R015,2026-09-13T08:00:00,R015,9,1.78,24.99,IoT
SENS_R016,2026-09-13T08:00:00,R016,19,1.78,24.66,IoT
SENS_R017,2026-09-13T08:00:00,R017,13,1.61,24.24,IoT
SENS_R018,2026-09-13T08:00:00,R018,0,0.73,23.81,IoT
SENS_R019,2026-09-13T08:00:00,R019,9,1.05,24.34,IoT
SENS_R020,2026-09-13T08:00:00,R020,10,1.51,24.43,IoT
SENS_R021,2026-09-13T08:00:00,R021,18,1.93,24.04,IoT
SENS_R022,2026-09-13T08:00:00,R022,18,1.52,25.63,IoT
SENS_R023,2026-09-13T08:00:00,R023,7,1.19,24.55,IoT
SENS_R024,2026-09-13T08:00:00,R024,4,0.58,23.62,IoT
SENS_R025,2026-09-13T08:00:00,R025,25,1.33,23.56,IoT
SENS_R026,2026-09-13T08:00:00,R026,4,0.56,22.65,IoT
SENS_R027,2026-09-13T08:00:00,R027,0,0.98,24.74,IoT
SENS_R028,2026-09-13T08:00:00,R028,1,0.96,24.77,IoT
SENS_R029,2026-09-13T08:00:00,R029,14,1.3,25.28,IoT
SENS_R030,2026-09-13T08:00:00,R030,13,1.34,23.24,IoT
SENS_R001,2026-09-13T09:00:00,R001,6,1.45,24.17,IoT
SENS_R002,2026-09-13T09:00:00,R002,19,0.89,24.71,IoT
SENS_R003,2026-09-13T09:00:00,R003,19,1.55,24.75,IoT
SENS_R004,2026-09-13T09:00:00,R004,30,1.85,24.13,IoT
SENS_R005,2026-09-13T09:00:00,R005,14,1.41,23.67,IoT
SENS_R006,2026-09-13T09:00:00,R006,12,1.36,22.85,IoT
SENS_R007,2026-09-13T09:00:00,R007,4,0.89,24.92,IoT
SENS_R008,2026-09-13T09:00:00,R008,11,1.22,23.5,IoT
SENS_R009,2026-09-13T09:00:00,R009,0,0.9,24.49,IoT
SENS_R010,2026-09-13T09:00:00,R010,1,0.83,22.74,IoT
SENS_R011,2026-09-13T09:00:00,R011,0,0.65,23.07,IoT
SENS_R012,2026-09-13T09:00:00,R012,14,0.97,23.59,IoT
SENS_R013,2026-09-13T09:00:00,R013,22,1.3,24.14,IoT
SENS_R014,2026-09-13T09:00:00,R014,10,1.98,24.93,IoT
SENS_R015,2026-09-13T09:00:00,R015,1,0.94,24.29,IoT
SENS_R016,2026-09-13T09:00:00,R016,11,1.3,23.55,IoT
SENS_R017,2026-09-13T09:00:00,R017,15,2.04,22.86,IoT
SENS_R018,2026-09-13T09:00:00,R018,8,1.12,23.49,IoT
SENS_R019,2026-09-13T09:00:00,R019,17,1.76,22.92,IoT
SENS_R020,2026-09-13T09:00:00,R020,0,0.44,22.92,IoT
SENS_R021,2026-09-13T09:00:00,R021,13,1.91,24.2,IoT
SENS_R022,2026-09-13T09:00:00,R022,23,1.85,23.7,IoT
SENS_R023,2026-09-13T09:00:00,R023,10,1.58,23.25,IoT
SENS_R024,2026-09-13T09:00:00,R024,0,1.45,23.96,IoT
SENS_R025,2026-09-13T09:00:00,R025,16,1.11,23.68,IoT
SENS_R026,2026-09-13T09:00:00,R026,11,1.52,23.97,IoT
SENS_R027,2026-09-13T09:00:00,R027,5,0.83,23.27,IoT
SENS_R028,2026-09-13T09:00:00,R028,15,1.41,24.42,IoT
SENS_R029,2026-09-13T09:00:00,R029,15,1.48,23.76,IoT
SENS_R030,2026-09-13T09:00:00,R030,6,0.87,24.19,IoT
SENS_R001,2026-09-13T10:00:00,R001,7,1.2,23.35,IoT
SENS_R002,2026-09-13T10:00:00,R002,9,0.98,23.4,IoT
SENS_R003,2026-09-13T10:00:00,R003,27,1.45,25.01,IoT
SENS_R004,2026-09-13T10:00:00,R004,7,1.29,26.09,IoT
SENS_R005,2026-09-13T10:00:00,R005,24,1.79,24.58,IoT
SENS_R006,2026-09-13T10:00:00,R006,17,1.85,26.97,IoT
SENS_R007,2026-09-13T10:00:00,R007,4,0.97,23.81,IoT
SENS_R008,2026-09-13T10:00:00,R008,2,1.0,25.05,IoT
SENS_R009,2026-09-13T10:00:00,R009,9,1.43,24.65,IoT
SENS_R010,2026-09-13T10:00:00,R010,0,0.95,23.04,IoT
SENS_R011,2026-09-13T10:00:00,R011,19,1.06,24.62,IoT
SENS_R012,2026-09-13T10:00:00,R012,18,1.34,25.3,IoT
SENS_R013,2026-09-13T10:00:00,R013,50,1.96,24.3,IoT
SENS_R014,2026-09-13T10:00:00,R014,7,1.2,24.04,IoT
SENS_R015,2026-09-13T10:00:00,R015,7,1.76,25.53,IoT
SENS_R016,2026-09-13T10:00:00,R016,0,1.08,25.13,IoT
SENS_R017,2026-09-13T10:00:00,R017,12,1.5,23.16,IoT
SENS_R018,2026-09-13T10:00:00,R018,15,1.54,25.31,IoT
SENS_R019,2026-09-13T10:00:00,R019,20,1.82,25.4,IoT
SENS_R020,2026-09-13T10:00:00,R020,1,1.25,24.03,IoT
SENS_R021,2026-09-13T10:00:00,R021,5,1.0,24.68,IoT
SENS_R022,2026-09-13T10:00:00,R022,2,0.89,24.06,IoT
SENS_R023,2026-09-13T10:00:00,R023,0,1.22,24.78,IoT
SENS_R024,2026-09-13T10:00:00,R024,3,1.02,23.45,IoT
SENS_R025,2026-09-13T10:00:00,R025,12,1.22,24.35,IoT
SENS_R026,2026-09-13T10:00:00,R026,13,1.71,23.98,IoT
SENS_R027,2026-09-13T10:00:00,R027,18,1.13,24.46,IoT
SENS_R028,2026-09-13T10:00:00,R028,9,1.4,23.97,IoT
SENS_R029,2026-09-13T10:00:00,R029,21,1.43,24.64,IoT
SENS_R030,2026-09-13T10:00:00,R030,0,0.62,23.17,IoT
SENS_R001,2026-09-13T11:00:00,R001,12,1.84,23.86,IoT
SENS_R002,2026-09-13T11:00:00,R002,16,0.81,24.04,IoT
SENS_R003,2026-09-13T11:00:00,R003,25,1.59,24.03,IoT
SENS_R004,2026-09-13T11:00:00,R004,10,1.42,23.65,IoT
SENS_R005,2026-09-13T11:00:00,R005,21,1.5,24.1,IoT
SENS_R006,2026-09-13T11:00:00,R006,10,1.55,24.1,IoT
SENS_R007,2026-09-13T11:00:00,R007,6,1.55,23.24,IoT
SENS_R008,2026-09-13T11:00:00,R008,13,1.18,22.64,IoT
SENS_R009,2026-09-13T11:00:00,R009,17,1.9,24.94,IoT
SENS_R010,2026-09-13T11:00:00,R010,12,1.83,24.23,IoT
SENS_R011,2026-09-13T11:00:00,R011,10,1.46,23.75,IoT
SENS_R012,2026-09-13T11:00:00,R012,0,1.0,22.1,IoT
SENS_R013,2026-09-13T11:00:00,R013,2,0.82,24.11,IoT
SENS_R014,2026-09-13T11:00:00,R014,6,1.12,24.09,IoT
SENS_R015,2026-09-13T11:00:00,R015,9,1.47,23.45,IoT
SENS_R016,2026-09-13T11:00:00,R016,22,1.69,24.36,IoT
SENS_R017,2026-09-13T11:00:00,R017,4,1.24,24.89,IoT
SENS_R018,2026-09-13T11:00:00,R018,0,0.91,23.28,IoT
SENS_R019,2026-09-13T11:00:00,R019,9,1.38,25.95,IoT
SENS_R020,2026-09-13T11:00:00,R020,4,1.07,23.91,IoT
SENS_R021,2026-09-13T11:00:00,R021,15,1.36,23.55,IoT
SENS_R022,2026-09-13T11:00:00,R022,9,1.52,24.1,IoT
SENS_R023,2026-09-13T11:00:00,R023,10,1.76,25.23,IoT
SENS_R024,2026-09-13T11:00:00,R024,2,0.9,24.29,IoT
SENS_R025,2026-09-13T11:00:00,R025,36,1.66,25.03,IoT
SENS_R026,2026-09-13T11:00:00,R026,8,1.64,24.98,IoT
SENS_R027,2026-09-13T11:00:00,R027,3,0.46,24.25,IoT
SENS_R028,2026-09-13T11:00:00,R028,13,1.6,25.83,IoT
SENS_R029,2026-09-13T11:00:00,R029,31,1.28,24.52,IoT
SENS_R030,2026-09-13T11:00:00,R030,15,1.24,24.55,IoT
SENS_R001,2026-09-13T12:00:00,R001,0,0.97,24.06,IoT
SENS_R002,2026-09-13T12:00:00,R002,35,1.47,23.47,IoT
SENS_R003,2026-09-13T12:00:00,R003,21,1.94,24.42,IoT
SENS_R004,2026-09-13T12:00:00,R004,34,1.34,24.14,IoT
SENS_R005,2026-09-13T12:00:00,R005,29,2.04,24.86,IoT
SENS_R006,2026-09-13T12:00:00,R006,18,1.94,24.73,IoT
SENS_R007,2026-09-13T12:00:00,R007,11,1.42,26.11,IoT
SENS_R008,2026-09-13T12:00:00,R008,18,1.3,23.77,IoT
SENS_R009,2026-09-13T12:00:00,R009,22,1.89,24.85,IoT
SENS_R010,2026-09-13T12:00:00,R010,18,1.79,22.76,IoT
SENS_R011,2026-09-13T12:00:00,R011,6,0.73,23.21,IoT
SENS_R012,2026-09-13T12:00:00,R012,6,1.32,22.93,IoT
SENS_R013,2026-09-13T12:00:00,R013,23,1.51,23.25,IoT
SENS_R014,2026-09-13T12:00:00,R014,7,1.28,23.79,IoT
SENS_R015,2026-09-13T12:00:00,R015,0,0.73,23.45,IoT
SENS_R016,2026-09-13T12:00:00,R016,7,1.27,24.14,IoT
SENS_R017,2026-09-13T12:00:00,R017,6,0.99,24.51,IoT
SENS_R018,2026-09-13T12:00:00,R018,29,1.73,23.29,IoT
SENS_R019,2026-09-13T12:00:00,R019,22,1.8,25.95,IoT
SENS_R020,2026-09-13T12:00:00,R020,16,1.77,25.45,IoT
SENS_R021,2026-09-13T12:00:00,R021,22,1.71,24.15,IoT
SENS_R022,2026-09-13T12:00:00,R022,5,0.85,23.36,IoT
SENS_R023,2026-09-13T12:00:00,R023,1,0.58,23.48,IoT
SENS_R024,2026-09-13T12:00:00,R024,2,0.91,23.85,IoT
SENS_R025,2026-09-13T12:00:00,R025,10,1.38,23.69,IoT
SENS_R026,2026-09-13T12:00:00,R026,3,1.05,23.36,IoT
SENS_R027,2026-09-13T12:00:00,R027,27,1.95,25.82,IoT
SENS_R028,2026-09-13T12:00:00,R028,10,1.91,24.88,IoT
SENS_R029,2026-09-13T12:00:00,R029,35,1.64,24.21,IoT
SENS_R030,2026-09-13T12:00:00,R030,6,0.96,23.21,IoT
SENS_R001,2026-09-13T13:00:00,R001,2,0.87,24.5,IoT
SENS_R002,2026-09-13T13:00:00,R002,16,1.3,23.84,IoT
SENS_R003,2026-09-13T13:00:00,R003,22,1.45,23.72,IoT
SENS_R004,2026-09-13T13:00:00,R004,25,1.58,23.1,IoT
SENS_R005,2026-09-13T13:00:00,R005,20,1.3,24.58,IoT
SENS_R006,2026-09-13T13:00:00,R006,14,1.67,24.65,IoT
SENS_R007,2026-09-13T13:00:00,R007,8,1.31,23.72,IoT
SENS_R008,2026-09-13T13:00:00,R008,25,1.83,24.7,IoT
SENS_R009,2026-09-13T13:00:00,R009,18,1.72,25.45,IoT
SENS_R010,2026-09-13T13:00:00,R010,7,1.27,23.2,IoT
SENS_R011,2026-09-13T13:00:00,R011,4,0.74,23.75,IoT
SENS_R012,2026-09-13T13:00:00,R012,15,1.56,25.17,IoT
SENS_R013,2026-09-13T13:00:00,R013,15,1.03,24.08,IoT
SENS_R014,2026-09-13T13:00:00,R014,12,1.46,23.19,IoT
SENS_R015,2026-09-13T13:00:00,R015,6,1.49,23.06,IoT
SENS_R016,2026-09-13T13:00:00,R016,8,1.15,23.32,IoT
SENS_R017,2026-09-13T13:00:00,R017,5,1.18,23.96,IoT
SENS_R018,2026-09-13T13:00:00,R018,25,1.38,23.74,IoT
SENS_R019,2026-09-13T13:00:00,R019,2,0.98,25.37,IoT
SENS_R020,2026-09-13T13:00:00,R020,2,0.66,23.68,IoT
SENS_R021,2026-09-13T13:00:00,R021,8,1.32,23.34,IoT
SENS_R022,2026-09-13T13:00:00,R022,10,1.42,24.32,IoT
SENS_R023,2026-09-13T13:00:00,R023,7,1.67,23.49,IoT
SENS_R024,2026-09-13T13:00:00,R024,20,1.84,24.63,IoT
SENS_R025,2026-09-13T13:00:00,R025,1,1.1,23.42,IoT
SENS_R026,2026-09-13T13:00:00,R026,12,1.22,24.47,IoT
SENS_R027,2026-09-13T13:00:00,R027,0,0.58,24.34,IoT
SENS_R028,2026-09-13T13:00:00,R028,13,1.75,25.92,IoT
SENS_R029,2026-09-13T13:00:00,R029,0,1.07,23.93,IoT
SENS_R030,2026-09-13T13:00:00,R030,10,1.63,25.34,IoT
SENS_R001,2026-09-13T14:00:00,R001,2,0.99,22.89,IoT
SENS_R002,2026-09-13T14:00:00,R002,30,1.51,24.72,IoT
SENS_R003,2026-09-13T14:00:00,R003,21,1.93,25.26,IoT
SENS_R004,2026-09-13T14:00:00,R004,5,1.13,23.14,IoT
SENS_R005,2026-09-13T14:00:00,R005,21,1.28,24.96,IoT
SENS_R006,2026-09-13T14:00:00,R006,6,1.25,24.74,IoT
SENS_R007,2026-09-13T14:00:00,R007,1,0.69,23.79,IoT
SENS_R008,2026-09-13T14:00:00,R008,19,1.2,22.2,IoT
SENS_R009,2026-09-13T14:00:00,R009,17,2.09,25.92,IoT
SENS_R010,2026-09-13T14:00:00,R010,4,0.58,24.21,IoT
SENS_R011,2026-09-13T14:00:00,R011,11,1.57,24.0,IoT
SENS_R012,2026-09-13T14:00:00,R012,12,1.25,24.28,IoT
SENS_R013,2026-09-13T14:00:00,R013,28,1.54,23.6,IoT
SENS_R014,2026-09-13T14:00:00,R014,4,1.42,23.26,IoT
SENS_R015,2026-09-13T14:00:00,R015,2,0.85,24.26,IoT
SENS_R016,2026-09-13T14:00:00,R016,3,0.91,22.8,IoT
SENS_R017,2026-09-13T14:00:00,R017,0,0.55,24.31,IoT
SENS_R018,2026-09-13T14:00:00,R018,24,1.82,23.65,IoT
SENS_R019,2026-09-13T14:00:00,R019,14,1.22,23.71,IoT
SENS_R020,2026-09-13T14:00:00,R020,4,1.33,24.5,IoT
SENS_R021,2026-09-13T14:00:00,R021,14,1.46,24.42,IoT
SENS_R022,2026-09-13T14:00:00,R022,21,1.59,26.06,IoT
SENS_R023,2026-09-13T14:00:00,R023,1,1.07,23.54,IoT
SENS_R024,2026-09-13T14:00:00,R024,10,1.21,24.42,IoT
SENS_R025,2026-09-13T14:00:00,R025,3,0.97,24.74,IoT
SENS_R026,2026-09-13T14:00:00,R026,6,1.01,25.84,IoT
SENS_R027,2026-09-13T14:00:00,R027,15,1.11,24.58,IoT
SENS_R028,2026-09-13T14:00:00,R028,1,1.31,24.79,IoT
SENS_R029,2026-09-13T14:00:00,R029,23,1.25,22.46,IoT
SENS_R030,2026-09-13T14:00:00,R030,14,1.25,23.38,IoT
SENS_R001,2026-09-13T15:00:00,R001,7,1.77,24.47,IoT
SENS_R002,2026-09-13T15:00:00,R002,12,1.95,23.93,IoT
SENS_R003,2026-09-13T15:00:00,R003,33,2.0,24.11,IoT
SENS_R004,2026-09-13T15:00:00,R004,8,0.87,22.55,IoT
SENS_R005,2026-09-13T15:00:00,R005,11,1.49,25.75,IoT
SENS_R006,2026-09-13T15:00:00,R006,2,0.72,22.8,IoT
SENS_R007,2026-09-13T15:00:00,R007,5,1.21,23.05,IoT
SENS_R008,2026-09-13T15:00:00,R008,16,1.59,25.8,IoT
SENS_R009,2026-09-13T15:00:00,R009,5,0.92,23.84,IoT
SENS_R010,2026-09-13T15:00:00,R010,19,1.63,23.78,IoT
SENS_R011,2026-09-13T15:00:00,R011,17,0.92,24.29,IoT
SENS_R012,2026-09-13T15:00:00,R012,1,0.52,23.24,IoT
SENS_R013,2026-09-13T15:00:00,R013,24,1.75,23.7,IoT
SENS_R014,2026-09-13T15:00:00,R014,6,1.12,21.95,IoT
SENS_R015,2026-09-13T15:00:00,R015,6,1.5,22.22,IoT
SENS_R016,2026-09-13T15:00:00,R016,20,1.63,23.89,IoT
SENS_R017,2026-09-13T15:00:00,R017,17,2.24,24.8,IoT
SENS_R018,2026-09-13T15:00:00,R018,29,1.64,24.78,IoT
SENS_R019,2026-09-13T15:00:00,R019,21,1.85,25.78,IoT
SENS_R020,2026-09-13T15:00:00,R020,4,0.89,24.27,IoT
SENS_R021,2026-09-13T15:00:00,R021,11,1.54,23.31,IoT
SENS_R022,2026-09-13T15:00:00,R022,13,1.87,23.49,IoT
SENS_R023,2026-09-13T15:00:00,R023,5,1.6,24.98,IoT
SENS_R024,2026-09-13T15:00:00,R024,0,0.83,24.47,IoT
SENS_R025,2026-09-13T15:00:00,R025,0,0.92,23.47,IoT
SENS_R026,2026-09-13T15:00:00,R026,1,0.65,23.63,IoT
SENS_R027,2026-09-13T15:00:00,R027,10,0.87,23.25,IoT
SENS_R028,2026-09-13T15:00:00,R028,7,1.41,23.2,IoT
SENS_R029,2026-09-13T15:00:00,R029,29,1.23,24.28,IoT
SENS_R030,2026-09-13T15:00:00,R030,23,1.58,23.83,IoT
SENS_R001,2026-09-13T16:00:00,R001,0,0.95,25.07,IoT
SENS_R002,2026-09-13T16:00:00,R002,16,1.51,24.51,IoT
SENS_R003,2026-09-13T16:00:00,R003,39,1.68,24.89,IoT
SENS_R004,2026-09-13T16:00:00,R004,17,1.56,24.11,IoT
SENS_R005,2026-09-13T16:00:00,R005,14,1.65,24.7,IoT
SENS_R006,2026-09-13T16:00:00,R006,12,1.79,24.26,IoT
SENS_R007,2026-09-13T16:00:00,R007,2,1.09,24.54,IoT
SENS_R008,2026-09-13T16:00:00,R008,17,0.96,23.58,IoT
SENS_R009,2026-09-13T16:00:00,R009,9,0.87,24.84,IoT
SENS_R010,2026-09-13T16:00:00,R010,14,1.42,24.34,IoT
SENS_R011,2026-09-13T16:00:00,R011,0,1.12,24.0,IoT
SENS_R012,2026-09-13T16:00:00,R012,5,1.14,24.19,IoT
SENS_R013,2026-09-13T16:00:00,R013,11,1.29,23.43,IoT
SENS_R014,2026-09-13T16:00:00,R014,1,1.24,23.57,IoT
SENS_R015,2026-09-13T16:00:00,R015,2,0.74,22.98,IoT
SENS_R016,2026-09-13T16:00:00,R016,13,1.44,22.99,IoT
SENS_R017,2026-09-13T16:00:00,R017,0,0.9,23.89,IoT
SENS_R018,2026-09-13T16:00:00,R018,25,1.71,25.93,IoT
SENS_R019,2026-09-13T16:00:00,R019,12,1.64,23.37,IoT
SENS_R020,2026-09-13T16:00:00,R020,0,1.13,24.61,IoT
SENS_R021,2026-09-13T16:00:00,R021,8,1.06,24.23,IoT
SENS_R022,2026-09-13T16:00:00,R022,10,1.48,25.39,IoT
SENS_R023,2026-09-13T16:00:00,R023,1,0.82,25.16,IoT
SENS_R024,2026-09-13T16:00:00,R024,3,0.95,23.82,IoT
SENS_R025,2026-09-13T16:00:00,R025,20,0.85,24.19,IoT
SENS_R026,2026-09-13T16:00:00,R026,12,1.53,24.55,IoT
SENS_R027,2026-09-13T16:00:00,R027,7,1.39,24.81,IoT
SENS_R028,2026-09-13T16:00:00,R028,11,1.26,23.94,IoT
SENS_R029,2026-09-13T16:00:00,R029,0,0.27,24.75,IoT
SENS_R030,2026-09-13T16:00:00,R030,10,1.59,24.59,IoT
SENS_R001,2026-09-13T17:00:00,R001,2,1.33,22.81,IoT
SENS_R002,2026-09-13T17:00:00,R002,8,0.73,22.97,IoT
SENS_R003,2026-09-13T17:00:00,R003,6,0.8,23.17,IoT
SENS_R004,2026-09-13T17:00:00,R004,12,1.14,23.63,IoT
SENS_R005,2026-09-13T17:00:00,R005,34,1.65,25.34,IoT
SENS_R006,2026-09-13T17:00:00,R006,6,1.11,25.92,IoT
SENS_R007,2026-09-13T17:00:00,R007,10,1.46,23.45,IoT
SENS_R008,2026-09-13T17:00:00,R008,8,1.59,24.14,IoT
SENS_R009,2026-09-13T17:00:00,R009,5,1.35,22.53,IoT
SENS_R010,2026-09-13T17:00:00,R010,3,1.1,24.05,IoT
SENS_R011,2026-09-13T17:00:00,R011,12,1.32,24.51,IoT
SENS_R012,2026-09-13T17:00:00,R012,9,1.26,24.6,IoT
SENS_R013,2026-09-13T17:00:00,R013,2,0.99,23.03,IoT
SENS_R014,2026-09-13T17:00:00,R014,9,1.4,24.01,IoT
SENS_R015,2026-09-13T17:00:00,R015,4,1.29,24.88,IoT
SENS_R016,2026-09-13T17:00:00,R016,16,1.51,25.38,IoT
SENS_R017,2026-09-13T17:00:00,R017,10,1.03,22.81,IoT
SENS_R018,2026-09-13T17:00:00,R018,22,1.47,24.32,IoT
SENS_R019,2026-09-13T17:00:00,R019,12,1.42,24.7,IoT
SENS_R020,2026-09-13T17:00:00,R020,0,1.11,24.83,IoT
SENS_R021,2026-09-13T17:00:00,R021,10,1.11,23.57,IoT
SENS_R022,2026-09-13T17:00:00,R022,4,1.06,23.39,IoT
SENS_R023,2026-09-13T17:00:00,R023,1,1.14,22.99,IoT
SENS_R024,2026-09-13T17:00:00,R024,11,1.36,23.59,IoT
SENS_R025,2026-09-13T17:00:00,R025,0,0.86,22.76,IoT
SENS_R026,2026-09-13T17:00:00,R026,5,0.93,23.52,IoT
SENS_R027,2026-09-13T17:00:00,R027,35,1.93,24.86,IoT
SENS_R028,2026-09-13T17:00:00,R028,11,1.5,24.51,IoT
SENS_R029,2026-09-13T17:00:00,R029,31,1.51,24.25,IoT
SENS_R030,2026-09-13T17:00:00,R030,27,2.17,25.65,IoT
SENS_R001,2026-09-13T18:00:00,R001,1,1.36,23.75,IoT
SENS_R002,2026-09-13T18:00:00,R002,31,1.53,24.31,IoT
SENS_R003,2026-09-13T18:00:00,R003,15,1.14,25.67,IoT
SENS_R004,2026-09-13T18:00:00,R004,24,1.8,24.0,IoT
SENS_R005,2026-09-13T18:00:00,R005,0,0.96,22.66,IoT
SENS_R006,2026-09-13T18:00:00,R006,8,1.76,24.79,IoT
SENS_R007,2026-09-13T18:00:00,R007,8,1.13,23.04,IoT
SENS_R008,2026-09-13T18:00:00,R008,23,1.62,24.87,IoT
SENS_R009,2026-09-13T18:00:00,R009,11,1.32,25.35,IoT
