student_id,course_id,relationship
S0476,C043,ENROLLED_IN
S0268,C043,ENROLLED_IN
S0174,C043,ENROLLED_IN
S0292,C043,ENROLLED_IN
S0601,C043,ENROLLED_IN
S0104,C043,ENROLLED_IN
S0077,C043,ENROLLED_IN
S0842,C043,ENROLLED_IN
S0814,C043,ENROLLED_IN
S0642,C043,ENROLLED_IN
S0141,C043,ENROLLED_IN
S0932,C043,ENROLLED_IN
S0977,C043,ENROLLED_IN
S0991,C043,ENROLLED_IN
S0848,C043,ENROLLED_IN
S0226,C043,ENROLLED_IN
S0662,C043,ENROLLED_IN
S0569,C043,ENROLLED_IN
S0899,C043,ENROLLED_IN
S0910,C043,ENROLLED_IN
S0310,C043,ENROLLED_IN
S0779,C043,ENROLLED_IN
S0383,C043,ENROLLED_IN
S0664,C043,ENROLLED_IN
S0209,C043,ENROLLED_IN
S0456,C043,ENROLLED_IN
S0100,C043,ENROLLED_IN
S0044,C043,ENROLLED_IN
S0532,C043,ENROLLED_IN
S0464,C043,ENROLLED_IN
S0064,C043,ENROLLED_IN
S0163,C043,ENROLLED_IN
S0531,C043,ENROLLED_IN
S0449,C043,ENROLLED_IN
S0697,C044,ENROLLED_IN
S0546,C044,ENROLLED_IN
S0557,C044,ENROLLED_IN
S0305,C044,ENROLLED_IN
S0034,C044,ENROLLED_IN
S0520,C044,ENROLLED_IN
S0539,C044,ENROLLED_IN
S0503,C044,ENROLLED_IN
S0637,C044,ENROLLED_IN
S0338,C044,ENROLLED_IN
S0469,C044,ENROLLED_IN
S0992,C044,ENROLLED_IN
S0303,C044,ENROLLED_IN
S0454,C044,ENROLLED_IN
S0836,C044,ENROLLED_IN
S0057,C044,ENROLLED_IN
S0715,C044,ENROLLED_IN
S0147,C044,ENROLLED_IN
S0220,C044,ENROLLED_IN
S0626,C044,ENROLLED_IN
S0457,C044,ENROLLED_IN
S0470,C044,ENROLLED_IN
S0913,C044,ENROLLED_IN
S0475,C044,ENROLLED_IN
S0433,C044,ENROLLED_IN
S0175,C044,ENROLLED_IN
S0380,C044,ENROLLED_IN
S0690,C044,ENROLLED_IN
S0388,C044,ENROLLED_IN
S0271,C044,ENROLLED_IN
S0198,C044,ENROLLED_IN
S0350,C044,ENROLLED_IN
S0268,C044,ENROLLED_IN
S0316,C044,ENROLLED_IN
S0604,C044,ENROLLED_IN
S0877,C044,ENROLLED_IN
S0609,C044,ENROLLED_IN
S0584,C044,ENROLLED_IN
S0675,C044,ENROLLED_IN
S0165,C044,ENROLLED_IN
S0095,C044,ENROLLED_IN
S0307,C044,ENROLLED_IN
S0016,C044,ENROLLED_IN
S0075,C044,ENROLLED_IN
S0431,C044,ENROLLED_IN
S0974,C044,ENROLLED_IN
S0517,C044,ENROLLED_IN
S0583,C044,ENROLLED_IN
S0833,C044,ENROLLED_IN
S0712,C044,ENROLLED_IN
S0596,C044,ENROLLED_IN
S0248,C044,ENROLLED_IN
S0390,C044,ENROLLED_IN
S0623,C044,ENROLLED_IN
S0252,C044,ENROLLED_IN
S0871,C044,ENROLLED_IN
S0311,C044,ENROLLED_IN
S0158,C044,ENROLLED_IN
S0725,C044,ENROLLED_IN
S0730,C045,ENROLLED_IN
S0644,C045,ENROLLED_IN
S0994,C045,ENROLLED_IN
S0128,C045,ENROLLED_IN
S0403,C045,ENROLLED_IN
S0980,C045,ENROLLED_IN
S0465,C045,ENROLLED_IN
S0829,C045,ENROLLED_IN
S0592,C045,ENROLLED_IN
S0892,C045,ENROLLED_IN
S0903,C045,ENROLLED_IN
S0884,C045,ENROLLED_IN
S0874,C045,ENROLLED_IN
S0694,C045,ENROLLED_IN
S0916,C045,ENROLLED_IN
S0151,C045,ENROLLED_IN
S0277,C045,ENROLLED_IN
S0568,C045,ENROLLED_IN
S0469,C045,ENROLLED_IN
S0296,C045,ENROLLED_IN
S0709,C045,ENROLLED_IN
S0041,C045,ENROLLED_IN
S0345,C045,ENROLLED_IN
S0054,C045,ENROLLED_IN
S0612,C045,ENROLLED_IN
S0924,C045,ENROLLED_IN
S0969,C045,ENROLLED_IN
S0670,C045,ENROLLED_IN
S0267,C045,ENROLLED_IN
S0586,C045,ENROLLED_IN
S0221,C045,ENROLLED_IN
S0974,C045,ENROLLED_IN
S0621,C045,ENROLLED_IN
S0125,C045,ENROLLED_IN
S0996,C045,ENROLLED_IN
S0435,C045,ENROLLED_IN
S0508,C045,ENROLLED_IN
S0020,C045,ENROLLED_IN
S0250,C045,ENROLLED_IN
S0660,C045,ENROLLED_IN
S0626,C045,ENROLLED_IN
S0880,C045,ENROLLED_IN
S0454,C045,ENROLLED_IN
S0666,C045,ENROLLED_IN
S0698,C045,ENROLLED_IN
S0870,C045,ENROLLED_IN
S0303,C045,ENROLLED_IN
S0828,C045,ENROLLED_IN
S0024,C045,ENROLLED_IN
S0837,C045,ENROLLED_IN
S0718,C045,ENROLLED_IN
S0481,C045,ENROLLED_IN
S0895,C045,ENROLLED_IN
S0272,C045,ENROLLED_IN
S0528,C045,ENROLLED_IN
S0341,C045,ENROLLED_IN
S0015,C045,ENROLLED_IN
S0008,C045,ENROLLED_IN
S0222,C045,ENROLLED_IN
S0029,C045,ENROLLED_IN
S0572,C045,ENROLLED_IN
S0637,C045,ENROLLED_IN
S0047,C045,ENROLLED_IN
S0899,C045,ENROLLED_IN
S0780,C045,ENROLLED_IN
S0967,C045,ENROLLED_IN
S0715,C045,ENROLLED_IN
S0347,C045,ENROLLED_IN
S0540,C045,ENROLLED_IN
S0881,C045,ENROLLED_IN
S0336,C046,ENROLLED_IN
S0999,C046,ENROLLED_IN
S0401,C046,ENROLLED_IN
S0444,C046,ENROLLED_IN
S0632,C046,ENROLLED_IN
S0605,C046,ENROLLED_IN
S0246,C046,ENROLLED_IN
S0901,C046,ENROLLED_IN
S0687,C046,ENROLLED_IN
S0154,C046,ENROLLED_IN
S0647,C046,ENROLLED_IN
S0573,C046,ENROLLED_IN
S0095,C046,ENROLLED_IN
S0550,C046,ENROLLED_IN
S0327,C046,ENROLLED_IN
S0710,C046,ENROLLED_IN
S0132,C046,ENROLLED_IN
S0096,C046,ENROLLED_IN
S0313,C046,ENROLLED_IN
S0699,C046,ENROLLED_IN
S0173,C046,ENROLLED_IN
S0138,C046,ENROLLED_IN
S0028,C046,ENROLLED_IN
S0234,C046,ENROLLED_IN
S0282,C046,ENROLLED_IN
S0323,C046,ENROLLED_IN
S0123,C046,ENROLLED_IN
S0353,C047,ENROLLED_IN
S0513,C047,ENROLLED_IN
S0056,C047,ENROLLED_IN
S0554,C047,ENROLLED_IN
S0712,C047,ENROLLED_IN
S0354,C047,ENROLLED_IN
S0281,C047,ENROLLED_IN
S0416,C047,ENROLLED_IN
S0684,C047,ENROLLED_IN
S0982,C047,ENROLLED_IN
S0889,C047,ENROLLED_IN
S0656,C047,ENROLLED_IN
S0473,C047,ENROLLED_IN
S0805,C047,ENROLLED_IN
S0884,C047,ENROLLED_IN
S0933,C047,ENROLLED_IN
S0339,C047,ENROLLED_IN
S0887,C047,ENROLLED_IN
S0617,C047,ENROLLED_IN
S0613,C047,ENROLLED_IN
S0914,C047,ENROLLED_IN
S0372,C047,ENROLLED_IN
S0241,C047,ENROLLED_IN
S0061,C047,ENROLLED_IN
S0015,C047,ENROLLED_IN
S0253,C047,ENROLLED_IN
S0765,C047,ENROLLED_IN
S0225,C048,ENROLLED_IN
S0555,C048,ENROLLED_IN
S0812,C048,ENROLLED_IN
S0883,C048,ENROLLED_IN
S0006,C048,ENROLLED_IN
S0112,C048,ENROLLED_IN
S0567,C048,ENROLLED_IN
S0756,C048,ENROLLED_IN
S0055,C048,ENROLLED_IN
S0775,C048,ENROLLED_IN
S0103,C048,ENROLLED_IN
S0295,C048,ENROLLED_IN
S0909,C048,ENROLLED_IN
S0008,C048,ENROLLED_IN
S0676,C048,ENROLLED_IN
S0193,C048,ENROLLED_IN
S0881,C048,ENROLLED_IN
S0479,C048,ENROLLED_IN
S0835,C048,ENROLLED_IN
S0355,C048,ENROLLED_IN
S0198,C048,ENROLLED_IN
S0974,C048,ENROLLED_IN
S0092,C048,ENROLLED_IN
S0640,C048,ENROLLED_IN
S0672,C048,ENROLLED_IN
S0600,C048,ENROLLED_IN
S0547,C048,ENROLLED_IN
S0836,C048,ENROLLED_IN
S0387,C048,ENROLLED_IN
S0777,C048,ENROLLED_IN
S0252,C048,ENROLLED_IN
S0459,C048,ENROLLED_IN
S0182,C048,ENROLLED_IN
S0111,C048,ENROLLED_IN
S0722,C048,ENROLLED_IN
S0758,C048,ENROLLED_IN
S0972,C048,ENROLLED_IN
S0840,C048,ENROLLED_IN
S0571,C048,ENROLLED_IN
S0660,C049,ENROLLED_IN
S0158,C049,ENROLLED_IN
S0072,C049,ENROLLED_IN
S0792,C049,ENROLLED_IN
S0366,C049,ENROLLED_IN
S0820,C049,ENROLLED_IN
S0016,C049,ENROLLED_IN
S0245,C049,ENROLLED_IN
S0691,C049,ENROLLED_IN
S0653,C049,ENROLLED_IN
S0537,C049,ENROLLED_IN
S0404,C049,ENROLLED_IN
S0361,C049,ENROLLED_IN
S0397,C049,ENROLLED_IN
S0151,C049,ENROLLED_IN
S0680,C049,ENROLLED_IN
S0348,C049,ENROLLED_IN
S0442,C049,ENROLLED_IN
S0799,C049,ENROLLED_IN
S0718,C049,ENROLLED_IN
S0706,C049,ENROLLED_IN
S0858,C049,ENROLLED_IN
S0472,C049,ENROLLED_IN
S0392,C049,ENROLLED_IN
S0997,C049,ENROLLED_IN
S0901,C049,ENROLLED_IN
S0730,C049,ENROLLED_IN
S0372,C049,ENROLLED_IN
S0399,C049,ENROLLED_IN
S0546,C049,ENROLLED_IN
S0734,C049,ENROLLED_IN
S0031,C049,ENROLLED_IN
S0623,C049,ENROLLED_IN
S0165,C049,ENROLLED_IN
S0148,C049,ENROLLED_IN
S0753,C049,ENROLLED_IN
S0101,C049,ENROLLED_IN
S0377,C049,ENROLLED_IN
S0380,C049,ENROLLED_IN
S0351,C049,ENROLLED_IN
S0080,C049,ENROLLED_IN
S0473,C049,ENROLLED_IN
S0240,C049,ENROLLED_IN
S0887,C049,ENROLLED_IN
S0960,C049,ENROLLED_IN
S0594,C049,ENROLLED_IN
S0520,C049,ENROLLED_IN
S0038,C049,ENROLLED_IN
S0749,C049,ENROLLED_IN
S0209,C049,ENROLLED_IN
S0629,C049,ENROLLED_IN
S0210,C049,ENROLLED_IN
S0807,C049,ENROLLED_IN
S0326,C049,ENROLLED_IN
S0253,C049,ENROLLED_IN
S0463,C049,ENROLLED_IN
S0603,C049,ENROLLED_IN
S0174,C049,ENROLLED_IN
S0895,C049,ENROLLED_IN
S0063,C049,ENROLLED_IN
S0067,C049,ENROLLED_IN
S0263,C049,ENROLLED_IN
S0853,C049,ENROLLED_IN
S0369,C049,ENROLLED_IN
S0019,C049,ENROLLED_IN
S0811,C049,ENROLLED_IN
S0920,C049,ENROLLED_IN
S0207,C049,ENROLLED_IN
S0385,C049,ENROLLED_IN
S0371,C049,ENROLLED_IN
S0924,C049,ENROLLED_IN
S0785,C049,ENROLLED_IN
S0081,C049,ENROLLED_IN
S0401,C049,ENROLLED_IN
S0419,C049,ENROLLED_IN
S0555,C050,ENROLLED_IN
S0352,C050,ENROLLED_IN
S0798,C050,ENROLLED_IN
S0088,C050,ENROLLED_IN
S0113,C050,ENROLLED_IN
S0157,C050,ENROLLED_IN
S0364,C050,ENROLLED_IN
S0988,C050,ENROLLED_IN
S0685,C050,ENROLLED_IN
S0995,C050,ENROLLED_IN
S0337,C050,ENROLLED_IN
S0733,C050,ENROLLED_IN
S0831,C050,ENROLLED_IN
S0942,C050,ENROLLED_IN
S0547,C050,ENROLLED_IN
S0525,C050,ENROLLED_IN
S0371,C050,ENROLLED_IN
S0235,C050,ENROLLED_IN
S0083,C050,ENROLLED_IN
S0096,C050,ENROLLED_IN
S0636,C050,ENROLLED_IN
S0174,C050,ENROLLED_IN
S0319,C050,ENROLLED_IN
S0184,C050,ENROLLED_IN
S0073,C050,ENROLLED_IN
S0828,C050,ENROLLED_IN
S0212,C050,ENROLLED_IN
S0822,C050,ENROLLED_IN
S0070,C050,ENROLLED_IN
S0117,C050,ENROLLED_IN
S0129,C050,ENROLLED_IN
S0323,C050,ENROLLED_IN
S0901,C050,ENROLLED_IN
S0151,C050,ENROLLED_IN
S0844,C050,ENROLLED_IN
S0375,C051,ENROLLED_IN
S0814,C051,ENROLLED_IN
S0996,C051,ENROLLED_IN
S0547,C051,ENROLLED_IN
S0573,C051,ENROLLED_IN
S0203,C051,ENROLLED_IN
S0577,C051,ENROLLED_IN
S0389,C051,ENROLLED_IN
S0756,C051,ENROLLED_IN
S0436,C051,ENROLLED_IN
S0024,C051,ENROLLED_IN
S0280,C051,ENROLLED_IN
S0077,C051,ENROLLED_IN
S0824,C051,ENROLLED_IN
S0731,C051,ENROLLED_IN
S0590,C051,ENROLLED_IN
S0604,C051,ENROLLED_IN
S0276,C051,ENROLLED_IN
S0988,C051,ENROLLED_IN
S0038,C051,ENROLLED_IN
S0465,C051,ENROLLED_IN
S0683,C051,ENROLLED_IN
S0416,C051,ENROLLED_IN
S0481,C051,ENROLLED_IN
S0150,C051,ENROLLED_IN
S0184,C052,ENROLLED_IN
S0886,C052,ENROLLED_IN
S0506,C052,ENROLLED_IN
S0870,C052,ENROLLED_IN
S0398,C052,ENROLLED_IN
S0747,C052,ENROLLED_IN
S0597,C052,ENROLLED_IN
S0106,C052,ENROLLED_IN
S0762,C052,ENROLLED_IN
S0401,C052,ENROLLED_IN
S0926,C052,ENROLLED_IN
S0966,C052,ENROLLED_IN
S0115,C052,ENROLLED_IN
S0166,C052,ENROLLED_IN
S0284,C052,ENROLLED_IN
S0714,C052,ENROLLED_IN
S0996,C052,ENROLLED_IN
S0588,C052,ENROLLED_IN
S0461,C052,ENROLLED_IN
S0830,C052,ENROLLED_IN
S0405,C052,ENROLLED_IN
S0652,C052,ENROLLED_IN
S0961,C052,ENROLLED_IN
S0520,C052,ENROLLED_IN
S0077,C052,ENROLLED_IN
S0564,C052,ENROLLED_IN
S0979,C052,ENROLLED_IN
S0792,C052,ENROLLED_IN
S0200,C052,ENROLLED_IN
S0915,C052,ENROLLED_IN
S0941,C052,ENROLLED_IN
S0351,C052,ENROLLED_IN
S0438,C052,ENROLLED_IN
S0826,C052,ENROLLED_IN
S0811,C052,ENROLLED_IN
S0038,C052,ENROLLED_IN
S0072,C052,ENROLLED_IN
S0392,C052,ENROLLED_IN
S0701,C052,ENROLLED_IN
S0427,C052,ENROLLED_IN
S0336,C052,ENROLLED_IN
S0172,C052,ENROLLED_IN
S0239,C052,ENROLLED_IN
S0656,C052,ENROLLED_IN
S0995,C052,ENROLLED_IN
S0525,C053,ENROLLED_IN
S0474,C053,ENROLLED_IN
S0536,C053,ENROLLED_IN
S0569,C053,ENROLLED_IN
S0583,C053,ENROLLED_IN
S0333,C053,ENROLLED_IN
S0683,C053,ENROLLED_IN
S0404,C053,ENROLLED_IN
S0510,C053,ENROLLED_IN
S0319,C053,ENROLLED_IN
S0266,C053,ENROLLED_IN
S0719,C053,ENROLLED_IN
S0530,C053,ENROLLED_IN
S0858,C053,ENROLLED_IN
S0134,C053,ENROLLED_IN
S0150,C053,ENROLLED_IN
S0077,C053,ENROLLED_IN
S0748,C053,ENROLLED_IN
S0550,C053,ENROLLED_IN
S0746,C053,ENROLLED_IN
S0716,C053,ENROLLED_IN
S0529,C053,ENROLLED_IN
S0752,C053,ENROLLED_IN
S0438,C053,ENROLLED_IN
S0255,C053,ENROLLED_IN
S0047,C053,ENROLLED_IN
S0929,C053,ENROLLED_IN
S0896,C053,ENROLLED_IN
S0084,C053,ENROLLED_IN
S0462,C053,ENROLLED_IN
S0946,C053,ENROLLED_IN
S0187,C053,ENROLLED_IN
S0775,C053,ENROLLED_IN
S0472,C053,ENROLLED_IN
S0023,C053,ENROLLED_IN
S0471,C053,ENROLLED_IN
S0088,C053,ENROLLED_IN
S0519,C053,ENROLLED_IN
S0094,C053,ENROLLED_IN
S0242,C053,ENROLLED_IN
S0377,C053,ENROLLED_IN
S0072,C053,ENROLLED_IN
S0340,C053,ENROLLED_IN
S0390,C053,ENROLLED_IN
S0962,C053,ENROLLED_IN
S0807,C053,ENROLLED_IN
S0777,C053,ENROLLED_IN
S0050,C053,ENROLLED_IN
S0265,C053,ENROLLED_IN
S0371,C053,ENROLLED_IN
S0821,C053,ENROLLED_IN
S0848,C053,ENROLLED_IN
S0099,C053,ENROLLED_IN
S0667,C053,ENROLLED_IN
S0846,C053,ENROLLED_IN
S0590,C053,ENROLLED_IN
S0301,C054,ENROLLED_IN
S0785,C054,ENROLLED_IN
S0128,C054,ENROLLED_IN
S0940,C054,ENROLLED_IN
S0962,C054,ENROLLED_IN
S0795,C054,ENROLLED_IN
S0800,C054,ENROLLED_IN
S0420,C054,ENROLLED_IN
S0284,C054,ENROLLED_IN
S0022,C054,ENROLLED_IN
S0475,C054,ENROLLED_IN
S0168,C054,ENROLLED_IN
S0518,C054,ENROLLED_IN
S0568,C054,ENROLLED_IN
S0731,C054,ENROLLED_IN
S0325,C054,ENROLLED_IN
S0878,C054,ENROLLED_IN
S0732,C054,ENROLLED_IN
S0336,C054,ENROLLED_IN
S0708,C054,ENROLLED_IN
S0050,C054,ENROLLED_IN
S0223,C054,ENROLLED_IN
S0961,C054,ENROLLED_IN
S0374,C054,ENROLLED_IN
S0819,C054,ENROLLED_IN
S0195,C054,ENROLLED_IN
S0251,C054,ENROLLED_IN
S0454,C055,ENROLLED_IN
S0762,C055,ENROLLED_IN
S0706,C055,ENROLLED_IN
S0083,C055,ENROLLED_IN
S0714,C055,ENROLLED_IN
S0726,C055,ENROLLED_IN
S0493,C055,ENROLLED_IN
S0276,C055,ENROLLED_IN
S0817,C055,ENROLLED_IN
S0847,C055,ENROLLED_IN
S0864,C055,ENROLLED_IN
S0443,C055,ENROLLED_IN
S0911,C055,ENROLLED_IN
S0190,C055,ENROLLED_IN
S0708,C055,ENROLLED_IN
S0982,C055,ENROLLED_IN
S0712,C055,ENROLLED_IN
S0074,C055,ENROLLED_IN
S0771,C055,ENROLLED_IN
S0705,C055,ENROLLED_IN
S0544,C055,ENROLLED_IN
S0251,C055,ENROLLED_IN
S0966,C055,ENROLLED_IN
S0781,C055,ENROLLED_IN
S0658,C055,ENROLLED_IN
S0577,C055,ENROLLED_IN
S0673,C055,ENROLLED_IN
S0822,C055,ENROLLED_IN
S0941,C055,ENROLLED_IN
S0806,C055,ENROLLED_IN
S0356,C055,ENROLLED_IN
S0241,C055,ENROLLED_IN
S0697,C055,ENROLLED_IN
S0910,C055,ENROLLED_IN
S0336,C055,ENROLLED_IN
S0998,C055,ENROLLED_IN
S0581,C055,ENROLLED_IN
S0466,C055,ENROLLED_IN
S0525,C055,ENROLLED_IN
S0433,C055,ENROLLED_IN
S0388,C055,ENROLLED_IN
S0530,C055,ENROLLED_IN
S0291,C055,ENROLLED_IN
S0324,C055,ENROLLED_IN
S0994,C055,ENROLLED_IN
S0645,C055,ENROLLED_IN
S0355,C055,ENROLLED_IN
S0755,C055,ENROLLED_IN
S0381,C055,ENROLLED_IN
S0568,C055,ENROLLED_IN
S0527,C055,ENROLLED_IN
S0231,C055,ENROLLED_IN
S0223,C055,ENROLLED_IN
S0492,C055,ENROLLED_IN
S0138,C055,ENROLLED_IN
S0076,C055,ENROLLED_IN
S0366,C055,ENROLLED_IN
S0644,C055,ENROLLED_IN
S0113,C055,ENROLLED_IN
S0010,C055,ENROLLED_IN
S0175,C055,ENROLLED_IN
S0334,C055,ENROLLED_IN
S0952,C055,ENROLLED_IN
S0100,C055,ENROLLED_IN
S0589,C055,ENROLLED_IN
S0553,C055,ENROLLED_IN
S0996,C055,ENROLLED_IN
S0195,C055,ENROLLED_IN
S0694,C055,ENROLLED_IN
S0500,C055,ENROLLED_IN
S0192,C055,ENROLLED_IN
S0883,C055,ENROLLED_IN
S0078,C055,ENROLLED_IN
S0135,C055,ENROLLED_IN
S0208,C055,ENROLLED_IN
S0352,C055,ENROLLED_IN
S0855,C055,ENROLLED_IN
S0256,C055,ENROLLED_IN
S0136,C055,ENROLLED_IN
S0261,C055,ENROLLED_IN
S0620,C055,ENROLLED_IN
S0335,C055,ENROLLED_IN
S0277,C055,ENROLLED_IN
S0828,C055,ENROLLED_IN
S0435,C055,ENROLLED_IN
S0763,C055,ENROLLED_IN
S0768,C055,ENROLLED_IN
S0513,C055,ENROLLED_IN
S0181,C055,ENROLLED_IN
S0225,C055,ENROLLED_IN
S0523,C055,ENROLLED_IN
S0363,C055,ENROLLED_IN
S0890,C055,ENROLLED_IN
S0180,C055,ENROLLED_IN
S0812,C055,ENROLLED_IN
S0242,C055,ENROLLED_IN
S0712,C056,ENROLLED_IN
S0344,C056,ENROLLED_IN
S0858,C056,ENROLLED_IN
S0396,C056,ENROLLED_IN
S0592,C056,ENROLLED_IN
S0027,C056,ENROLLED_IN
S0800,C056,ENROLLED_IN
S0594,C056,ENROLLED_IN
S0729,C056,ENROLLED_IN
S0678,C056,ENROLLED_IN
S0640,C056,ENROLLED_IN
S0801,C056,ENROLLED_IN
S0078,C056,ENROLLED_IN
S0911,C056,ENROLLED_IN
S0432,C056,ENROLLED_IN
S0749,C056,ENROLLED_IN
S0206,C056,ENROLLED_IN
S0958,C056,ENROLLED_IN
S0928,C056,ENROLLED_IN
S0487,C056,ENROLLED_IN
S0764,C056,ENROLLED_IN
S0428,C056,ENROLLED_IN
S0976,C056,ENROLLED_IN
S0220,C056,ENROLLED_IN
S0327,C056,ENROLLED_IN
S0194,C056,ENROLLED_IN
S0047,C056,ENROLLED_IN
S0153,C056,ENROLLED_IN
S0446,C056,ENROLLED_IN
S0060,C056,ENROLLED_IN
S0161,C056,ENROLLED_IN
S0701,C056,ENROLLED_IN
S0308,C056,ENROLLED_IN
S0525,C056,ENROLLED_IN
S0582,C056,ENROLLED_IN
S0706,C056,ENROLLED_IN
S0385,C056,ENROLLED_IN
S0900,C056,ENROLLED_IN
S0723,C056,ENROLLED_IN
S0467,C056,ENROLLED_IN
S0085,C056,ENROLLED_IN
S0048,C056,ENROLLED_IN
S0035,C056,ENROLLED_IN
S0844,C056,ENROLLED_IN
S0967,C056,ENROLLED_IN
S0727,C056,ENROLLED_IN
S0535,C056,ENROLLED_IN
S0411,C056,ENROLLED_IN
S0413,C056,ENROLLED_IN
S0985,C056,ENROLLED_IN
S0984,C056,ENROLLED_IN
S0813,C056,ENROLLED_IN
S0607,C056,ENROLLED_IN
S0025,C056,ENROLLED_IN
S0318,C056,ENROLLED_IN
S0523,C056,ENROLLED_IN
S0170,C056,ENROLLED_IN
S0148,C056,ENROLLED_IN
S0646,C056,ENROLLED_IN
S0974,C056,ENROLLED_IN
S0264,C056,ENROLLED_IN
S0435,C056,ENROLLED_IN
S0301,C056,ENROLLED_IN
S0764,C057,ENROLLED_IN
S0855,C057,ENROLLED_IN
S0095,C057,ENROLLED_IN
S0831,C057,ENROLLED_IN
S0844,C057,ENROLLED_IN
S0157,C057,ENROLLED_IN
S0950,C057,ENROLLED_IN
S0756,C057,ENROLLED_IN
S0269,C057,ENROLLED_IN
S0109,C057,ENROLLED_IN
S0548,C057,ENROLLED_IN
S0467,C057,ENROLLED_IN
S0188,C057,ENROLLED_IN
S0483,C057,ENROLLED_IN
S0507,C057,ENROLLED_IN
S0614,C057,ENROLLED_IN
S0766,C057,ENROLLED_IN
S0204,C057,ENROLLED_IN
S0395,C057,ENROLLED_IN
S0809,C057,ENROLLED_IN
S0827,C057,ENROLLED_IN
S0350,C057,ENROLLED_IN
S0686,C057,ENROLLED_IN
S0255,C057,ENROLLED_IN
S0366,C057,ENROLLED_IN
S0879,C057,ENROLLED_IN
S0486,C057,ENROLLED_IN
S0814,C057,ENROLLED_IN
S0047,C057,ENROLLED_IN
S0853,C057,ENROLLED_IN
S0941,C057,ENROLLED_IN
S0675,C057,ENROLLED_IN
S0211,C057,ENROLLED_IN
S0945,C057,ENROLLED_IN
S0455,C057,ENROLLED_IN
S0170,C057,ENROLLED_IN
S0594,C057,ENROLLED_IN
S0634,C057,ENROLLED_IN
S0869,C057,ENROLLED_IN
S0824,C057,ENROLLED_IN
S0845,C057,ENROLLED_IN
S0550,C057,ENROLLED_IN
S0289,C057,ENROLLED_IN
S0900,C057,ENROLLED_IN
S0178,C057,ENROLLED_IN
S0960,C057,ENROLLED_IN
S0454,C057,ENROLLED_IN
S0288,C057,ENROLLED_IN
S0643,C057,ENROLLED_IN
S0243,C057,ENROLLED_IN
S0253,C057,ENROLLED_IN
S0579,C057,ENROLLED_IN
S0492,C057,ENROLLED_IN
S0932,C057,ENROLLED_IN
S0716,C057,ENROLLED_IN
S0147,C057,ENROLLED_IN
S0222,C057,ENROLLED_IN
S0738,C057,ENROLLED_IN
S0266,C057,ENROLLED_IN
S0967,C057,ENROLLED_IN
S0003,C057,ENROLLED_IN
S0461,C057,ENROLLED_IN
S0544,C057,ENROLLED_IN
S0124,C057,ENROLLED_IN
S0735,C057,ENROLLED_IN
S0199,C057,ENROLLED_IN
S0305,C057,ENROLLED_IN
S0408,C057,ENROLLED_IN
S0397,C057,ENROLLED_IN
S0835,C057,ENROLLED_IN
S0687,C057,ENROLLED_IN
S0644,C057,ENROLLED_IN
S0148,C057,ENROLLED_IN
S0402,C057,ENROLLED_IN
S0112,C057,ENROLLED_IN
S0543,C057,ENROLLED_IN
S0411,C057,ENROLLED_IN
S0526,C057,ENROLLED_IN
S0130,C057,ENROLLED_IN
S0581,C057,ENROLLED_IN
S0139,C057,ENROLLED_IN
S0905,C058,ENROLLED_IN
S0202,C058,ENROLLED_IN
S0157,C058,ENROLLED_IN
S0576,C058,ENROLLED_IN
S0266,C058,ENROLLED_IN
S0203,C058,ENROLLED_IN
S0089,C058,ENROLLED_IN
S0845,C058,ENROLLED_IN
S0811,C058,ENROLLED_IN
S0948,C058,ENROLLED_IN
S0367,C058,ENROLLED_IN
S0987,C058,ENROLLED_IN
S0237,C058,ENROLLED_IN
S0406,C058,ENROLLED_IN
S0953,C058,ENROLLED_IN
S0120,C058,ENROLLED_IN
S0694,C058,ENROLLED_IN
S0695,C058,ENROLLED_IN
S0524,C058,ENROLLED_IN
S0300,C058,ENROLLED_IN
S0944,C058,ENROLLED_IN
S0728,C058,ENROLLED_IN
S0149,C058,ENROLLED_IN
S0582,C058,ENROLLED_IN
S0446,C058,ENROLLED_IN
S0668,C058,ENROLLED_IN
S0021,C058,ENROLLED_IN
S0721,C058,ENROLLED_IN
S0061,C058,ENROLLED_IN
S0499,C058,ENROLLED_IN
S0989,C058,ENROLLED_IN
S0533,C058,ENROLLED_IN
S0231,C058,ENROLLED_IN
S0497,C058,ENROLLED_IN
S0859,C058,ENROLLED_IN
S0849,C058,ENROLLED_IN
S0592,C058,ENROLLED_IN
S0014,C058,ENROLLED_IN
S0074,C058,ENROLLED_IN
S0715,C058,ENROLLED_IN
S0244,C058,ENROLLED_IN
S0663,C058,ENROLLED_IN
S0764,C058,ENROLLED_IN
S0498,C058,ENROLLED_IN
S0325,C058,ENROLLED_IN
S0162,C058,ENROLLED_IN
S0978,C058,ENROLLED_IN
S0176,C058,ENROLLED_IN
S0647,C058,ENROLLED_IN
S0378,C058,ENROLLED_IN
S0991,C058,ENROLLED_IN
S0127,C058,ENROLLED_IN
S0816,C058,ENROLLED_IN
S0458,C058,ENROLLED_IN
S0414,C058,ENROLLED_IN
S0976,C058,ENROLLED_IN
S0363,C058,ENROLLED_IN
S0137,C058,ENROLLED_IN
S0704,C058,ENROLLED_IN
S0333,C058,ENROLLED_IN
S0001,C058,ENROLLED_IN
S0489,C058,ENROLLED_IN
S0917,C058,ENROLLED_IN
