sensor_id,timestamp,room_id,occupancy_count,power_kw,temperature_c,source_system,day_of_week,hour,is_weekend,lag_1h,lag_24h,rolling_3h,capacity,cost_per_hour,utilization,expected_occupancy,anomaly_label,data_source,fusion_key,record_quality
SENS_R001,2026-08-22 06:00:00,R001,0,0.76,23.37,IoT,5,6,1,,,0.0,40,164.91,0.0,4.8,0,IoT+ERP,ROOM:R001|2026082206,0.85
SENS_R027,2026-09-01 14:00:00,R027,71,2.3,26.32,IoT,1,14,0,72.0,120.0,92.33333333333331,150,50.55,0.4733333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090114,1.0
SENS_R027,2026-09-01 15:00:00,R027,122,3.46,26.02,IoT,1,15,0,71.0,110.0,88.33333333333333,150,50.55,0.8133333333333334,93.0,0,IoT+ERP,ROOM:R027|2026090115,1.0
SENS_R027,2026-09-01 16:00:00,R027,121,3.27,25.78,IoT,1,16,0,122.0,61.0,104.66666666666669,150,50.55,0.8066666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090116,1.0
SENS_R027,2026-09-01 17:00:00,R027,64,2.26,23.58,IoT,1,17,0,121.0,101.0,102.33333333333331,150,50.55,0.4266666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090117,1.0
SENS_R027,2026-09-01 18:00:00,R027,38,2.02,25.07,IoT,1,18,0,64.0,30.0,74.33333333333333,150,50.55,0.2533333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090118,1.0
SENS_R027,2026-09-01 19:00:00,R027,29,1.38,24.54,IoT,1,19,0,38.0,50.0,43.666666666666664,150,50.55,0.1933333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090119,1.0
SENS_R027,2026-09-01 20:00:00,R027,25,1.38,24.42,IoT,1,20,0,29.0,34.0,30.666666666666668,150,50.55,0.1666666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090120,1.0
SENS_R027,2026-09-01 21:00:00,R027,39,2.36,25.02,IoT,1,21,0,25.0,25.0,31.0,150,50.55,0.26,18.0,0,IoT+ERP,ROOM:R027|2026090121,1.0
SENS_R027,2026-09-02 06:00:00,R027,45,2.15,26.35,IoT,2,6,0,39.0,48.0,36.333333333333336,150,50.55,0.3,18.0,0,IoT+ERP,ROOM:R027|2026090206,1.0
SENS_R027,2026-09-02 07:00:00,R027,24,1.39,23.45,IoT,2,7,0,45.0,10.0,36.0,150,50.55,0.16,18.0,0,IoT+ERP,ROOM:R027|2026090207,1.0
SENS_R027,2026-09-02 08:00:00,R027,121,3.81,24.99,IoT,2,8,0,24.0,78.0,63.333333333333336,150,50.55,0.8066666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090208,1.0
SENS_R027,2026-09-02 09:00:00,R027,67,2.23,25.72,IoT,2,9,0,121.0,68.0,70.66666666666667,150,50.55,0.4466666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090209,1.0
SENS_R027,2026-09-02 10:00:00,R027,108,3.34,25.85,IoT,2,10,0,67.0,98.0,98.66666666666669,150,50.55,0.72,93.0,0,IoT+ERP,ROOM:R027|2026090210,1.0
SENS_R027,2026-09-02 11:00:00,R027,107,3.38,25.23,IoT,2,11,0,108.0,104.0,94.0,150,50.55,0.7133333333333334,93.0,0,IoT+ERP,ROOM:R027|2026090211,1.0
SENS_R027,2026-09-02 12:00:00,R027,99,3.31,26.11,IoT,2,12,0,107.0,134.0,104.66666666666669,150,50.55,0.66,93.0,0,IoT+ERP,ROOM:R027|2026090212,1.0
SENS_R027,2026-09-02 13:00:00,R027,117,3.22,26.11,IoT,2,13,0,99.0,72.0,107.66666666666669,150,50.55,0.78,93.0,0,IoT+ERP,ROOM:R027|2026090213,1.0
SENS_R027,2026-09-02 14:00:00,R027,104,3.38,25.14,IoT,2,14,0,117.0,71.0,106.66666666666669,150,50.55,0.6933333333333334,93.0,0,IoT+ERP,ROOM:R027|2026090214,1.0
SENS_R027,2026-09-02 15:00:00,R027,116,3.47,26.58,IoT,2,15,0,104.0,122.0,112.33333333333331,150,50.55,0.7733333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090215,1.0
SENS_R027,2026-09-02 16:00:00,R027,82,3.2,26.03,IoT,2,16,0,116.0,121.0,100.66666666666669,150,50.55,0.5466666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090216,1.0
SENS_R027,2026-09-02 17:00:00,R027,112,3.35,25.41,IoT,2,17,0,82.0,64.0,103.33333333333331,150,50.55,0.7466666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090217,1.0
SENS_R027,2026-09-02 18:00:00,R027,29,1.75,24.28,IoT,2,18,0,112.0,38.0,74.33333333333333,150,50.55,0.1933333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090218,1.0
SENS_R027,2026-09-02 19:00:00,R027,12,0.9,24.09,IoT,2,19,0,29.0,29.0,51.0,150,50.55,0.08,18.0,0,IoT+ERP,ROOM:R027|2026090219,1.0
SENS_R027,2026-09-02 20:00:00,R027,57,1.99,25.07,IoT,2,20,0,12.0,25.0,32.666666666666664,150,50.55,0.38,18.0,0,IoT+ERP,ROOM:R027|2026090220,1.0
SENS_R027,2026-09-02 21:00:00,R027,35,2.03,24.21,IoT,2,21,0,57.0,39.0,34.666666666666664,150,50.55,0.2333333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090221,1.0
SENS_R027,2026-09-03 06:00:00,R027,36,1.94,23.28,IoT,3,6,0,35.0,45.0,42.666666666666664,150,50.55,0.24,18.0,0,IoT+ERP,ROOM:R027|2026090306,1.0
SENS_R027,2026-09-03 07:00:00,R027,10,0.9,23.13,IoT,3,7,0,36.0,24.0,27.0,150,50.55,0.0666666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090307,1.0
SENS_R027,2026-09-03 08:00:00,R027,122,3.82,25.66,IoT,3,8,0,10.0,121.0,56.0,150,50.55,0.8133333333333334,93.0,0,IoT+ERP,ROOM:R027|2026090308,1.0
SENS_R027,2026-09-03 09:00:00,R027,63,2.29,24.76,IoT,3,9,0,122.0,67.0,65.0,150,50.55,0.42,93.0,0,IoT+ERP,ROOM:R027|2026090309,1.0
SENS_R027,2026-09-03 10:00:00,R027,62,1.97,23.47,IoT,3,10,0,63.0,108.0,82.33333333333333,150,50.55,0.4133333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090310,1.0
SENS_R027,2026-09-03 11:00:00,R027,88,3.18,26.1,IoT,3,11,0,62.0,107.0,71.0,150,50.55,0.5866666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090311,1.0
SENS_R027,2026-09-03 12:00:00,R027,55,2.02,24.18,IoT,3,12,0,88.0,99.0,68.33333333333333,150,50.55,0.3666666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090312,1.0
SENS_R027,2026-09-03 13:00:00,R027,102,2.9,24.96,IoT,3,13,0,55.0,117.0,81.66666666666667,150,50.55,0.68,93.0,0,IoT+ERP,ROOM:R027|2026090313,1.0
SENS_R027,2026-09-03 14:00:00,R027,52,2.02,24.12,IoT,3,14,0,102.0,104.0,69.66666666666667,150,50.55,0.3466666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090314,1.0
SENS_R027,2026-09-03 15:00:00,R027,117,3.72,27.16,IoT,3,15,0,52.0,116.0,90.33333333333331,150,50.55,0.78,93.0,0,IoT+ERP,ROOM:R027|2026090315,1.0
SENS_R027,2026-09-03 16:00:00,R027,80,3.01,25.49,IoT,3,16,0,117.0,82.0,83.0,150,50.55,0.5333333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090316,1.0
SENS_R027,2026-09-03 17:00:00,R027,92,3.23,24.55,IoT,3,17,0,80.0,112.0,96.33333333333331,150,50.55,0.6133333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090317,1.0
SENS_R027,2026-09-03 18:00:00,R027,32,1.4,24.82,IoT,3,18,0,92.0,29.0,68.0,150,50.55,0.2133333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090318,1.0
SENS_R027,2026-09-03 19:00:00,R027,46,1.55,25.28,IoT,3,19,0,32.0,12.0,56.666666666666664,150,50.55,0.3066666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090319,1.0
SENS_R027,2026-09-03 20:00:00,R027,18,1.1,24.09,IoT,3,20,0,46.0,57.0,32.0,150,50.55,0.12,18.0,0,IoT+ERP,ROOM:R027|2026090320,1.0
SENS_R027,2026-09-03 21:00:00,R027,35,1.56,23.72,IoT,3,21,0,18.0,35.0,33.0,150,50.55,0.2333333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090321,1.0
SENS_R027,2026-09-04 06:00:00,R027,45,1.74,24.99,IoT,4,6,0,35.0,36.0,32.666666666666664,150,50.55,0.3,18.0,0,IoT+ERP,ROOM:R027|2026090406,1.0
SENS_R027,2026-09-04 07:00:00,R027,31,1.17,24.41,IoT,4,7,0,45.0,10.0,37.0,150,50.55,0.2066666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090407,1.0
SENS_R027,2026-09-04 08:00:00,R027,96,3.17,25.01,IoT,4,8,0,31.0,122.0,57.333333333333336,150,50.55,0.64,93.0,0,IoT+ERP,ROOM:R027|2026090408,1.0
SENS_R027,2026-09-04 09:00:00,R027,65,2.62,26.39,IoT,4,9,0,96.0,63.0,64.0,150,50.55,0.4333333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090409,1.0
SENS_R027,2026-09-04 10:00:00,R027,77,2.65,25.06,IoT,4,10,0,65.0,62.0,79.33333333333333,150,50.55,0.5133333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090410,1.0
SENS_R027,2026-09-04 11:00:00,R027,80,2.86,26.09,IoT,4,11,0,77.0,88.0,74.0,150,50.55,0.5333333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090411,1.0
SENS_R027,2026-09-04 12:00:00,R027,71,2.51,23.73,IoT,4,12,0,80.0,55.0,76.0,150,50.55,0.4733333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090412,1.0
SENS_R027,2026-09-04 13:00:00,R027,118,3.75,25.23,IoT,4,13,0,71.0,102.0,89.66666666666667,150,50.55,0.7866666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090413,1.0
SENS_R027,2026-09-04 14:00:00,R027,72,3.07,24.53,IoT,4,14,0,118.0,52.0,87.0,150,50.55,0.48,93.0,0,IoT+ERP,ROOM:R027|2026090414,1.0
SENS_R027,2026-09-04 15:00:00,R027,69,2.37,24.39,IoT,4,15,0,72.0,117.0,86.33333333333333,150,50.55,0.46,93.0,0,IoT+ERP,ROOM:R027|2026090415,1.0
SENS_R027,2026-09-04 16:00:00,R027,117,3.31,26.51,IoT,4,16,0,69.0,80.0,86.0,150,50.55,0.78,93.0,0,IoT+ERP,ROOM:R027|2026090416,1.0
SENS_R027,2026-09-04 17:00:00,R027,106,3.24,25.27,IoT,4,17,0,117.0,92.0,97.33333333333331,150,50.55,0.7066666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090417,1.0
SENS_R027,2026-09-04 18:00:00,R027,30,1.41,25.59,IoT,4,18,0,106.0,32.0,84.33333333333333,150,50.55,0.2,18.0,0,IoT+ERP,ROOM:R027|2026090418,1.0
SENS_R027,2026-09-04 19:00:00,R027,38,1.83,23.84,IoT,4,19,0,30.0,46.0,58.0,150,50.55,0.2533333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090419,1.0
SENS_R027,2026-09-04 20:00:00,R027,60,2.32,24.38,IoT,4,20,0,38.0,18.0,42.666666666666664,150,50.55,0.4,18.0,0,IoT+ERP,ROOM:R027|2026090420,1.0
SENS_R027,2026-09-04 21:00:00,R027,10,0.64,23.88,IoT,4,21,0,60.0,35.0,36.0,150,50.55,0.0666666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090421,1.0
SENS_R027,2026-09-05 06:00:00,R027,0,0.8,24.19,IoT,5,6,1,10.0,45.0,23.333333333333332,150,50.55,0.0,18.0,0,IoT+ERP,ROOM:R027|2026090506,1.0
SENS_R027,2026-09-05 07:00:00,R027,0,1.19,24.12,IoT,5,7,1,0.0,31.0,3.3333333333333335,150,50.55,0.0,18.0,0,IoT+ERP,ROOM:R027|2026090507,1.0
SENS_R027,2026-09-05 08:00:00,R027,8,1.41,24.9,IoT,5,8,1,0.0,96.0,2.6666666666666665,150,50.55,0.0533333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090508,1.0
SENS_R027,2026-09-05 09:00:00,R027,56,2.07,24.17,IoT,5,9,1,8.0,65.0,21.333333333333332,150,50.55,0.3733333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090509,1.0
SENS_R027,2026-09-05 10:00:00,R027,20,1.14,22.89,IoT,5,10,1,56.0,77.0,28.0,150,50.55,0.1333333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090510,1.0
SENS_R027,2026-09-05 11:00:00,R027,23,1.57,23.89,IoT,5,11,1,20.0,80.0,33.0,150,50.55,0.1533333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090511,1.0
SENS_R027,2026-09-05 12:00:00,R027,3,0.86,22.35,IoT,5,12,1,23.0,71.0,15.333333333333334,150,50.55,0.02,18.0,0,IoT+ERP,ROOM:R027|2026090512,1.0
SENS_R027,2026-09-05 13:00:00,R027,8,0.8,24.49,IoT,5,13,1,3.0,118.0,11.333333333333334,150,50.55,0.0533333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090513,1.0
SENS_R027,2026-09-05 14:00:00,R027,42,1.61,25.68,IoT,5,14,1,8.0,72.0,17.666666666666668,150,50.55,0.28,18.0,0,IoT+ERP,ROOM:R027|2026090514,1.0
SENS_R027,2026-09-05 15:00:00,R027,26,1.13,24.53,IoT,5,15,1,42.0,69.0,25.333333333333332,150,50.55,0.1733333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090515,1.0
SENS_R027,2026-09-05 16:00:00,R027,5,1.12,25.07,IoT,5,16,1,26.0,117.0,24.333333333333332,150,50.55,0.0333333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090516,1.0
SENS_R027,2026-09-05 17:00:00,R027,35,1.24,24.78,IoT,5,17,1,5.0,106.0,22.0,150,50.55,0.2333333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090517,1.0
SENS_R027,2026-09-05 18:00:00,R027,29,1.16,23.75,IoT,5,18,1,35.0,30.0,23.0,150,50.55,0.1933333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090518,1.0
SENS_R027,2026-09-05 19:00:00,R027,18,1.07,23.48,IoT,5,19,1,29.0,38.0,27.333333333333332,150,50.55,0.12,18.0,0,IoT+ERP,ROOM:R027|2026090519,1.0
SENS_R027,2026-09-05 20:00:00,R027,23,1.51,24.33,IoT,5,20,1,18.0,60.0,23.333333333333332,150,50.55,0.1533333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090520,1.0
SENS_R027,2026-09-05 21:00:00,R027,27,1.67,23.62,IoT,5,21,1,23.0,10.0,22.666666666666668,150,50.55,0.18,18.0,0,IoT+ERP,ROOM:R027|2026090521,1.0
SENS_R027,2026-09-06 06:00:00,R027,27,1.38,22.89,IoT,6,6,1,27.0,0.0,25.666666666666668,150,50.55,0.18,18.0,0,IoT+ERP,ROOM:R027|2026090606,1.0
SENS_R027,2026-09-06 07:00:00,R027,46,1.75,23.41,IoT,6,7,1,27.0,0.0,33.333333333333336,150,50.55,0.3066666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090607,1.0
SENS_R027,2026-09-06 08:00:00,R027,37,1.77,23.39,IoT,6,8,1,46.0,8.0,36.666666666666664,150,50.55,0.2466666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090608,1.0
SENS_R027,2026-09-06 09:00:00,R027,36,1.57,24.06,IoT,6,9,1,37.0,56.0,39.666666666666664,150,50.55,0.24,18.0,0,IoT+ERP,ROOM:R027|2026090609,1.0
SENS_R027,2026-09-06 10:00:00,R027,18,1.05,23.31,IoT,6,10,1,36.0,20.0,30.333333333333332,150,50.55,0.12,18.0,0,IoT+ERP,ROOM:R027|2026090610,1.0
SENS_R027,2026-09-06 11:00:00,R027,31,0.98,22.88,IoT,6,11,1,18.0,23.0,28.333333333333332,150,50.55,0.2066666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090611,1.0
SENS_R027,2026-09-06 12:00:00,R027,39,1.98,23.17,IoT,6,12,1,31.0,3.0,29.333333333333332,150,50.55,0.26,18.0,0,IoT+ERP,ROOM:R027|2026090612,1.0
SENS_R027,2026-09-06 13:00:00,R027,0,0.97,24.0,IoT,6,13,1,39.0,8.0,23.333333333333332,150,50.55,0.0,18.0,0,IoT+ERP,ROOM:R027|2026090613,1.0
SENS_R027,2026-09-06 14:00:00,R027,27,1.47,25.11,IoT,6,14,1,0.0,42.0,22.0,150,50.55,0.18,18.0,0,IoT+ERP,ROOM:R027|2026090614,1.0
SENS_R027,2026-09-06 15:00:00,R027,39,1.64,25.09,IoT,6,15,1,27.0,26.0,22.0,150,50.55,0.26,18.0,0,IoT+ERP,ROOM:R027|2026090615,1.0
SENS_R027,2026-09-06 16:00:00,R027,17,1.12,24.23,IoT,6,16,1,39.0,5.0,27.666666666666668,150,50.55,0.1133333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090616,1.0
SENS_R027,2026-09-06 17:00:00,R027,15,1.16,22.2,IoT,6,17,1,17.0,35.0,23.666666666666668,150,50.55,0.1,18.0,0,IoT+ERP,ROOM:R027|2026090617,1.0
SENS_R027,2026-09-06 18:00:00,R027,24,1.2,22.81,IoT,6,18,1,15.0,29.0,18.666666666666668,150,50.55,0.16,18.0,0,IoT+ERP,ROOM:R027|2026090618,1.0
SENS_R027,2026-09-06 19:00:00,R027,12,0.63,22.64,IoT,6,19,1,24.0,18.0,17.0,150,50.55,0.08,18.0,0,IoT+ERP,ROOM:R027|2026090619,1.0
SENS_R027,2026-09-06 20:00:00,R027,12,0.89,24.85,IoT,6,20,1,12.0,23.0,16.0,150,50.55,0.08,18.0,0,IoT+ERP,ROOM:R027|2026090620,1.0
SENS_R027,2026-09-06 21:00:00,R027,0,1.0,24.28,IoT,6,21,1,12.0,27.0,8.0,150,50.55,0.0,18.0,0,IoT+ERP,ROOM:R027|2026090621,1.0
SENS_R027,2026-09-07 06:00:00,R027,33,1.32,23.7,IoT,0,6,0,0.0,27.0,15.0,150,50.55,0.22,18.0,0,IoT+ERP,ROOM:R027|2026090706,1.0
SENS_R027,2026-09-07 07:00:00,R027,19,1.3,23.07,IoT,0,7,0,33.0,46.0,17.333333333333332,150,50.55,0.1266666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090707,1.0
SENS_R027,2026-09-07 08:00:00,R027,115,3.64,26.53,IoT,0,8,0,19.0,37.0,55.666666666666664,150,50.55,0.7666666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090708,1.0
SENS_R027,2026-09-07 09:00:00,R027,55,1.69,23.87,IoT,0,9,0,115.0,36.0,63.0,150,50.55,0.3666666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090709,1.0
SENS_R027,2026-09-07 10:00:00,R027,70,2.67,24.27,IoT,0,10,0,55.0,18.0,80.0,150,50.55,0.4666666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090710,1.0
SENS_R027,2026-09-07 11:00:00,R027,140,4.32,25.9,IoT,0,11,0,70.0,31.0,88.33333333333333,150,50.55,0.9333333333333332,93.0,0,IoT+ERP,ROOM:R027|2026090711,1.0
SENS_R027,2026-09-07 12:00:00,R027,62,2.11,23.74,IoT,0,12,0,140.0,39.0,90.66666666666669,150,50.55,0.4133333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090712,1.0
SENS_R027,2026-09-07 13:00:00,R027,66,2.17,25.22,IoT,0,13,0,62.0,0.0,89.33333333333333,150,50.55,0.44,93.0,0,IoT+ERP,ROOM:R027|2026090713,1.0
SENS_R027,2026-09-07 14:00:00,R027,45,1.94,24.57,IoT,0,14,0,66.0,27.0,57.666666666666664,150,50.55,0.3,93.0,0,IoT+ERP,ROOM:R027|2026090714,1.0
SENS_R027,2026-09-07 15:00:00,R027,67,2.17,25.69,IoT,0,15,0,45.0,39.0,59.333333333333336,150,50.55,0.4466666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090715,1.0
SENS_R027,2026-09-07 16:00:00,R027,96,3.29,25.36,IoT,0,16,0,67.0,17.0,69.33333333333333,150,50.55,0.64,93.0,0,IoT+ERP,ROOM:R027|2026090716,1.0
SENS_R027,2026-09-07 17:00:00,R027,79,2.42,24.18,IoT,0,17,0,96.0,15.0,80.66666666666667,150,50.55,0.5266666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090717,1.0
SENS_R027,2026-09-07 18:00:00,R027,17,1.02,23.5,IoT,0,18,0,79.0,24.0,64.0,150,50.55,0.1133333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090718,1.0
SENS_R027,2026-09-07 19:00:00,R027,26,1.03,23.57,IoT,0,19,0,17.0,12.0,40.666666666666664,150,50.55,0.1733333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090719,1.0
SENS_R027,2026-09-07 20:00:00,R027,24,1.22,23.62,IoT,0,20,0,26.0,12.0,22.333333333333332,150,50.55,0.16,18.0,0,IoT+ERP,ROOM:R027|2026090720,1.0
SENS_R027,2026-09-07 21:00:00,R027,31,1.31,22.94,IoT,0,21,0,24.0,0.0,27.0,150,50.55,0.2066666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090721,1.0
SENS_R027,2026-09-08 06:00:00,R027,17,0.71,23.7,IoT,1,6,0,31.0,33.0,24.0,150,50.55,0.1133333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090806,1.0
SENS_R027,2026-09-08 07:00:00,R027,35,1.69,23.94,IoT,1,7,0,17.0,19.0,27.666666666666668,150,50.55,0.2333333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090807,1.0
SENS_R027,2026-09-08 08:00:00,R027,62,2.36,25.78,IoT,1,8,0,35.0,115.0,38.0,150,50.55,0.4133333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090808,1.0
SENS_R027,2026-09-08 09:00:00,R027,90,2.87,24.55,IoT,1,9,0,62.0,55.0,62.333333333333336,150,50.55,0.6,93.0,0,IoT+ERP,ROOM:R027|2026090809,1.0
SENS_R027,2026-09-08 10:00:00,R027,66,2.35,25.36,IoT,1,10,0,90.0,70.0,72.66666666666667,150,50.55,0.44,93.0,0,IoT+ERP,ROOM:R027|2026090810,1.0
SENS_R027,2026-09-08 11:00:00,R027,103,3.01,26.18,IoT,1,11,0,66.0,140.0,86.33333333333333,150,50.55,0.6866666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090811,1.0
SENS_R027,2026-09-08 12:00:00,R027,103,2.88,26.21,IoT,1,12,0,103.0,62.0,90.66666666666669,150,50.55,0.6866666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090812,1.0
SENS_R027,2026-09-08 13:00:00,R027,63,2.17,24.77,IoT,1,13,0,103.0,66.0,89.66666666666667,150,50.55,0.42,93.0,0,IoT+ERP,ROOM:R027|2026090813,1.0
SENS_R027,2026-09-08 14:00:00,R027,75,2.91,24.95,IoT,1,14,0,63.0,45.0,80.33333333333333,150,50.55,0.5,93.0,0,IoT+ERP,ROOM:R027|2026090814,1.0
SENS_R027,2026-09-08 15:00:00,R027,136,3.84,26.71,IoT,1,15,0,75.0,67.0,91.33333333333331,150,50.55,0.9066666666666666,93.0,0,IoT+ERP,ROOM:R027|2026090815,1.0
SENS_R027,2026-09-08 16:00:00,R027,76,2.53,25.58,IoT,1,16,0,136.0,96.0,95.66666666666669,150,50.55,0.5066666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090816,1.0
SENS_R027,2026-09-08 17:00:00,R027,68,2.28,24.83,IoT,1,17,0,76.0,79.0,93.33333333333331,150,50.55,0.4533333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090817,1.0
SENS_R027,2026-09-08 18:00:00,R027,33,1.48,25.2,IoT,1,18,0,68.0,17.0,59.0,150,50.55,0.22,18.0,0,IoT+ERP,ROOM:R027|2026090818,1.0
SENS_R027,2026-09-08 19:00:00,R027,55,2.53,25.52,IoT,1,19,0,33.0,26.0,52.0,150,50.55,0.3666666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090819,1.0
SENS_R027,2026-09-08 20:00:00,R027,50,1.85,23.86,IoT,1,20,0,55.0,24.0,46.0,150,50.55,0.3333333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090820,1.0
SENS_R027,2026-09-08 21:00:00,R027,34,1.45,23.33,IoT,1,21,0,50.0,31.0,46.333333333333336,150,50.55,0.2266666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090821,1.0
SENS_R027,2026-09-09 06:00:00,R027,32,1.71,24.62,IoT,2,6,0,34.0,17.0,38.666666666666664,150,50.55,0.2133333333333333,18.0,0,IoT+ERP,ROOM:R027|2026090906,1.0
SENS_R027,2026-09-09 07:00:00,R027,40,1.57,24.35,IoT,2,7,0,32.0,35.0,35.333333333333336,150,50.55,0.2666666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090907,1.0
SENS_R027,2026-09-09 08:00:00,R027,112,3.33,25.29,IoT,2,8,0,40.0,62.0,61.333333333333336,150,50.55,0.7466666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090908,1.0
SENS_R027,2026-09-09 09:00:00,R027,90,3.18,24.48,IoT,2,9,0,112.0,90.0,80.66666666666667,150,50.55,0.6,93.0,0,IoT+ERP,ROOM:R027|2026090909,1.0
SENS_R027,2026-09-09 10:00:00,R027,70,2.54,25.05,IoT,2,10,0,90.0,66.0,90.66666666666669,150,50.55,0.4666666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090910,1.0
SENS_R027,2026-09-09 11:00:00,R027,101,3.07,26.76,IoT,2,11,0,70.0,103.0,87.0,150,50.55,0.6733333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090911,1.0
SENS_R027,2026-09-09 12:00:00,R027,106,3.39,25.25,IoT,2,12,0,101.0,103.0,92.33333333333331,150,50.55,0.7066666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090912,1.0
SENS_R027,2026-09-09 13:00:00,R027,85,2.6,24.0,IoT,2,13,0,106.0,63.0,97.33333333333331,150,50.55,0.5666666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090913,1.0
SENS_R027,2026-09-09 14:00:00,R027,119,3.8,24.77,IoT,2,14,0,85.0,75.0,103.33333333333331,150,50.55,0.7933333333333333,93.0,0,IoT+ERP,ROOM:R027|2026090914,1.0
SENS_R027,2026-09-09 15:00:00,R027,61,2.1,25.1,IoT,2,15,0,119.0,136.0,88.33333333333333,150,50.55,0.4066666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090915,1.0
SENS_R027,2026-09-09 16:00:00,R027,51,2.1,24.91,IoT,2,16,0,61.0,76.0,77.0,150,50.55,0.34,93.0,0,IoT+ERP,ROOM:R027|2026090916,1.0
SENS_R027,2026-09-09 17:00:00,R027,85,2.66,24.64,IoT,2,17,0,51.0,68.0,65.66666666666667,150,50.55,0.5666666666666667,93.0,0,IoT+ERP,ROOM:R027|2026090917,1.0
SENS_R027,2026-09-09 18:00:00,R027,33,1.56,24.03,IoT,2,18,0,85.0,33.0,56.333333333333336,150,50.55,0.22,18.0,0,IoT+ERP,ROOM:R027|2026090918,1.0
SENS_R027,2026-09-09 19:00:00,R027,22,1.52,24.47,IoT,2,19,0,33.0,55.0,46.666666666666664,150,50.55,0.1466666666666666,18.0,0,IoT+ERP,ROOM:R027|2026090919,1.0
SENS_R027,2026-09-09 20:00:00,R027,36,1.66,23.34,IoT,2,20,0,22.0,50.0,30.333333333333332,150,50.55,0.24,18.0,0,IoT+ERP,ROOM:R027|2026090920,1.0
